subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e04,,1484131698837,charShow,,,a
e04,,1484131699237,charShow,,,b
e04,,1484131699523,screenTap,,,
e04,9,1484131718218,trialStart,lsys,lsys_3_23_80_23074,
e04,,1484131718620,charShow,,,b
e04,,1484131719021,charShow,,,a
e04,,1484131719141,screenTap,,,
e04,,1484131719420,charShow,,,b
e04,,1484131719793,screenTap,,,
e04,,1484131719820,charShow,,,a
e04,,1484131720222,charShow,,,a
e04,,1484131720620,charShow,,,b
e04,,1484131720972,screenTap,,,
e04,,1484131721020,charShow,,,a
e04,,1484131721421,charShow,,,a
e04,,1484131721821,charShow,,,b
e04,,1484131722159,screenTap,,,
e04,,1484131722221,charShow,,,a
e04,,1484131722621,charShow,,,b
e04,,1484131723012,screenTap,,,
e04,,1484131723022,charShow,,,a
e04,,1484131723421,charShow,,,a
e04,,1484131723821,charShow,,,b
e04,,1484131724072,screenTap,,,
e04,,1484131724221,charShow,,,a
e04,,1484131724621,charShow,,,a
e04,,1484131725021,charShow,,,b
e04,,1484131725347,screenTap,,,
e04,,1484131725421,charShow,,,a
e04,,1484131725821,charShow,,,b
e04,,1484131726219,screenTap,,,
e04,,1484131726220,charShow,,,a
e04,,1484131726622,charShow,,,a
e04,,1484131727021,charShow,,,b
e04,,1484131727368,screenTap,,,
e04,,1484131727420,charShow,,,a
e04,,1484131727821,charShow,,,b
e04,,1484131728220,charShow,,,a
e04,,1484131728249,screenTap,,,
e04,,1484131728620,charShow,,,a
e04,,1484131729021,charShow,,,b
e04,,1484131729373,screenTap,,,
e04,,1484131729421,charShow,,,a
e04,,1484131729821,charShow,,,a
e04,,1484131730221,charShow,,,b
e04,,1484131730620,charShow,,,a
e04,,1484131730628,screenTap,,,
e04,,1484131731021,charShow,,,b
e04,,1484131731420,charShow,,,a
e04,,1484131731448,screenTap,,,
e04,,1484131731821,charShow,,,a
e04,,1484131732221,charShow,,,b
e04,,1484131732566,screenTap,,,
e04,,1484131732621,charShow,,,a
e04,,1484131733021,charShow,,,a
e04,,1484131733421,charShow,,,b
e04,,1484131733808,screenTap,,,
e04,,1484131733820,charShow,,,a
e04,,1484131734221,charShow,,,b
e04,,1484131734620,charShow,,,a
e04,,1484131734669,screenTap,,,
e04,,1484131735021,charShow,,,a
e04,,1484131735421,charShow,,,b
e04,,1484131735820,charShow,,,a
e04,,1484131735846,screenTap,,,
e04,,1484131736221,charShow,,,b
e04,,1484131736612,screenTap,,,
e04,,1484131736623,charShow,,,a
e04,,1484131737021,charShow,,,a
e04,,1484131737421,charShow,,,b
e04,,1484131737788,screenTap,,,
e04,,1484131737821,charShow,,,a
e04,,1484131738220,charShow,,,a
e04,,1484131738621,charShow,,,b
e04,,1484131739021,charShow,,,a
e04,,1484131739037,screenTap,,,
e04,,1484131739421,charShow,,,b
e04,,1484131739820,charShow,,,a
e04,,1484131739833,screenTap,,,
e04,,1484131740221,charShow,,,a
e04,,1484131740621,charShow,,,b
e04,,1484131740986,screenTap,,,
e04,,1484131741020,charShow,,,a
e04,,1484131741421,charShow,,,b
e04,,1484131741821,charShow,,,a
e04,,1484131741839,screenTap,,,
e04,,1484131742221,charShow,,,a
e04,,1484131742621,charShow,,,b
e04,,1484131742970,screenTap,,,
e04,,1484131743020,charShow,,,a
e04,,1484131743421,charShow,,,a
e04,,1484131743821,charShow,,,b
e04,,1484131744180,screenTap,,,
e04,,1484131744220,charShow,,,a
e04,,1484131744621,charShow,,,b
e04,,1484131745020,charShow,,,a
e04,,1484131745047,screenTap,,,
e04,,1484131745421,charShow,,,a
e04,,1484131745821,charShow,,,b
e04,,1484131746174,screenTap,,,
e04,,1484131746220,charShow,,,a
e04,,1484131746620,charShow,,,a
e04,,1484131747021,charShow,,,b
e04,,1484131747373,screenTap,,,
e04,,1484131747420,charShow,,,a
e04,,1484131747822,charShow,,,b
e04,,1484131748220,charShow,,,a
e04,,1484131748241,screenTap,,,
e04,,1484131748621,charShow,,,a
e04,,1484131749022,charShow,,,b
e04,,1484131749387,screenTap,,,
e04,,1484131749420,charShow,,,a
e04,,1484131749821,charShow,,,b
e04,,1484131750220,charShow,,,a
e04,,1484131750232,screenTap,,,
e04,10,1484131769569,trialStart,easy,easy_1_23_80_52429,
e04,,1484131769972,charShow,,,a
e04,,1484131770372,charShow,,,a
e04,,1484131770772,charShow,,,b
e04,,1484131771141,screenTap,,,
e04,,1484131771171,charShow,,,a
e04,,1484131771572,charShow,,,a
e04,,1484131771972,charShow,,,b
e04,,1484131772338,screenTap,,,
e04,,1484131772371,charShow,,,a
e04,,1484131772772,charShow,,,b
e04,,1484131773171,charShow,,,a
e04,,1484131773200,screenTap,,,
e04,,1484131773571,charShow,,,a
e04,,1484131773972,charShow,,,b
e04,,1484131774322,screenTap,,,
e04,,1484131774372,charShow,,,a
e04,,1484131774771,charShow,,,a
e04,,1484131775172,charShow,,,b
e04,,1484131775535,screenTap,,,
e04,,1484131775571,charShow,,,a
e04,,1484131775972,charShow,,,b
e04,,1484131776348,screenTap,,,
e04,,1484131776371,charShow,,,a
e04,,1484131776772,charShow,,,a
e04,,1484131777172,charShow,,,b
e04,,1484131777515,screenTap,,,
e04,,1484131777572,charShow,,,a
e04,,1484131777972,charShow,,,a
e04,,1484131778372,charShow,,,b
e04,,1484131778738,screenTap,,,
e04,,1484131778771,charShow,,,a
e04,,1484131779172,charShow,,,b
e04,,1484131779571,charShow,,,a
e04,,1484131779594,screenTap,,,
e04,,1484131779972,charShow,,,a
e04,,1484131780372,charShow,,,b
e04,,1484131780730,screenTap,,,
e04,,1484131780772,charShow,,,a
e04,,1484131781172,charShow,,,a
e04,,1484131781572,charShow,,,b
e04,,1484131781930,screenTap,,,
e04,,1484131781971,charShow,,,a
e04,,1484131782372,charShow,,,b
e04,,1484131782771,charShow,,,a
e04,,1484131782784,screenTap,,,
e04,,1484131783172,charShow,,,a
e04,,1484131783572,charShow,,,b
e04,,1484131783948,screenTap,,,
e04,,1484131783971,charShow,,,a
e04,,1484131784372,charShow,,,a
e04,,1484131784772,charShow,,,b
e04,,1484131785139,screenTap,,,
e04,,1484131785171,charShow,,,a
e04,,1484131785571,charShow,,,b
e04,,1484131785966,screenTap,,,
e04,,1484131785971,charShow,,,a
e04,,1484131786372,charShow,,,a
e04,,1484131786772,charShow,,,b
e04,,1484131787137,screenTap,,,
e04,,1484131787171,charShow,,,a
e04,,1484131787572,charShow,,,a
e04,,1484131787972,charShow,,,b
e04,,1484131788323,screenTap,,,
e04,,1484131788371,charShow,,,a
e04,,1484131788772,charShow,,,b
e04,,1484131789171,charShow,,,a
e04,,1484131789196,screenTap,,,
e04,,1484131789571,charShow,,,a
e04,,1484131789974,charShow,,,b
e04,,1484131790338,screenTap,,,
e04,,1484131790371,charShow,,,a
e04,,1484131790772,charShow,,,a
e04,,1484131791172,charShow,,,b
e04,,1484131791535,screenTap,,,
e04,,1484131791571,charShow,,,a
e04,,1484131791972,charShow,,,b
e04,,1484131792343,screenTap,,,
e04,,1484131792371,charShow,,,a
e04,,1484131792772,charShow,,,a
e04,,1484131793172,charShow,,,b
e04,,1484131793529,screenTap,,,
e04,,1484131793571,charShow,,,a
e04,,1484131793972,charShow,,,a
e04,,1484131794361,screenTap,,,
e04,,1484131794371,charShow,,,b
e04,,1484131794771,charShow,,,a
e04,,1484131795172,charShow,,,b
e04,,1484131795529,screenTap,,,
e04,,1484131795571,charShow,,,a
