subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,,1484424861428,charShow,,,a
e08,,1484424861827,charShow,,,b
e08,,1484424862030,screenTap,,,
e08,,1484424862227,charShow,,,a
e08,,1484424862629,charShow,,,b
e08,,1484424863020,screenTap,,,
e08,,1484424863039,charShow,,,a
e08,,1484424863427,charShow,,,a
e08,,1484424863828,charShow,,,b
e08,,1484424864184,screenTap,,,
e08,,1484424864227,charShow,,,a
e08,,1484424864628,charShow,,,a
e08,,1484424865028,charShow,,,b
e08,,1484424865426,screenTap,,,
e08,,1484424865429,charShow,,,a
e08,,1484424865828,charShow,,,b
e08,,1484424866227,charShow,,,a
e08,,1484424866303,screenTap,,,
e08,,1484424866628,charShow,,,a
e08,,1484424867028,charShow,,,b
e08,,1484424867429,charShow,,,a
e08,,1484424867440,screenTap,,,
e08,,1484424867828,charShow,,,b
e08,,1484424868228,charShow,,,a
e08,,1484424868240,screenTap,,,
e08,,1484424868628,charShow,,,a
e08,,1484424869028,charShow,,,b
e08,,1484424869360,screenTap,,,
e08,,1484424869428,charShow,,,a
e08,,1484424869828,charShow,,,a
e08,,1484424870228,charShow,,,b
e08,,1484424870425,screenTap,,,
e08,,1484424870628,charShow,,,a
e08,,1484424871028,charShow,,,b
e08,,1484424871425,screenTap,,,
e08,,1484424871426,charShow,,,a
e08,,1484424871828,charShow,,,a
e08,,1484424872227,charShow,,,b
e08,,1484424872569,screenTap,,,
e08,,1484424872627,charShow,,,a
e08,,1484424873028,charShow,,,a
e08,,1484424873428,charShow,,,b
e08,,1484424873653,screenTap,,,
e08,,1484424873828,charShow,,,a
e08,,1484424874227,charShow,,,b
e08,,1484424874627,charShow,,,a
e08,,1484424874648,screenTap,,,
e08,,1484424875028,charShow,,,a
e08,,1484424875428,charShow,,,b
e08,,1484424875563,screenTap,,,
e08,,1484424875828,charShow,,,a
e08,,1484424876228,charShow,,,b
e08,,1484424876599,screenTap,,,
e08,,1484424876627,charShow,,,a
e08,,1484424877027,charShow,,,a
